mean,subj,item,sdiff,ambiguity
-1.0631,"30","20",946.558659539001,"ambig"
-3.6422,"30","20",946.558659539001,"ambig"
0.92563,"30","20",946.558659539001,"ambig"
-1.8414,"30","20",946.558659539001,"ambig"
2.401,"30","51",-1042.441340461,"ambig"
2.4978,"30","51",-1042.441340461,"ambig"
3.6085,"30","51",-1042.441340461,"ambig"
4.091,"30","51",-1042.441340461,"ambig"
-1.028,"30","2",2056.558659539,"unambig"
-1.5806,"30","2",2056.558659539,"unambig"
0.78538,"30","2",2056.558659539,"unambig"
-1.0168,"30","2",2056.558659539,"unambig"
3.4963,"30","41",-2053.441340461,"unambig"
5.2606,"30","41",-2053.441340461,"unambig"
-1.8513,"30","41",-2053.441340461,"unambig"
1.5329,"30","41",-2053.441340461,"unambig"
-0.53574,"30","59",1056.558659539,"ambig"
0.093965,"30","59",1056.558659539,"ambig"
-1.6451,"30","59",1056.558659539,"ambig"
-0.0042074,"30","59",1056.558659539,"ambig"
6.1091,"30","14",2056.558659539,"unambig"
5.2676,"30","14",2056.558659539,"unambig"
4.1022,"30","14",2056.558659539,"unambig"
6.3475,"30","14",2056.558659539,"unambig"
2.3884,"30","25",-954.441340460999,"ambig"
1.8092,"30","25",-954.441340460999,"ambig"
0.95508,"30","25",-954.441340460999,"ambig"
1.5203,"30","25",-954.441340460999,"ambig"
3.0476,"30","17",-1943.441340461,"unambig"
3.2705,"30","17",-1943.441340461,"unambig"
2.3954,"30","17",-1943.441340461,"unambig"
3.2467,"30","17",-1943.441340461,"unambig"
2.2159,"30","12",2056.558659539,"unambig"
5.1933,"30","12",2056.558659539,"unambig"
1.4207,"30","12",2056.558659539,"unambig"
4.0629,"30","12",2056.558659539,"unambig"
3.6843,"30","13",-2042.441340461,"unambig"
3.8848,"30","13",-2042.441340461,"unambig"
4.1162,"30","13",-2042.441340461,"unambig"
4.1415,"30","13",-2042.441340461,"unambig"
7.7837,"30","53",1946.558659539,"unambig"
8.6546,"30","53",1946.558659539,"unambig"
3.7558,"30","53",1946.558659539,"unambig"
6.06,"30","53",1946.558659539,"unambig"
-3.969,"30","6",1045.558659539,"ambig"
-1.8611,"30","6",1045.558659539,"ambig"
-4.1443,"30","6",1045.558659539,"ambig"
-2.6072,"30","6",1045.558659539,"ambig"
1.8933,"30","26",-1943.441340461,"unambig"
2.6156,"30","26",-1943.441340461,"unambig"
4.579,"30","26",-1943.441340461,"unambig"
4.1317,"30","26",-1943.441340461,"unambig"
-1.9354,"30","60",1056.558659539,"ambig"
1.1122,"30","60",1056.558659539,"ambig"
-3.7011,"30","60",1056.558659539,"ambig"
-1.3604,"30","60",1056.558659539,"ambig"
14.009,"30","29",-954.441340460999,"ambig"
14.88,"30","29",-954.441340460999,"ambig"
9.7008,"30","29",-954.441340460999,"ambig"
14.243,"30","29",-954.441340460999,"ambig"
2.7993,"30","18",-954.441340460999,"ambig"
2.9466,"30","18",-954.441340460999,"ambig"
0.7952,"30","18",-954.441340460999,"ambig"
1.345,"30","18",-954.441340460999,"ambig"
3.8694,"30","3",2056.558659539,"unambig"
1.9536,"30","3",2056.558659539,"unambig"
1.8989,"30","3",2056.558659539,"unambig"
1.1725,"30","3",2056.558659539,"unambig"
4.2453,"30","58",-1954.441340461,"unambig"
4.1317,"30","58",-1954.441340461,"unambig"
1.6577,"30","58",-1954.441340461,"unambig"
3.4346,"30","58",-1954.441340461,"unambig"
-2.7039,"30","40",957.558659539001,"ambig"
-3.854,"30","40",957.558659539001,"ambig"
-1.5848,"30","40",957.558659539001,"ambig"
-3.4444,"30","40",957.558659539001,"ambig"
5.8988,"30","35",-943.441340460999,"ambig"
5.9619,"30","35",-943.441340460999,"ambig"
2.3323,"30","35",-943.441340460999,"ambig"
4.8287,"30","35",-943.441340460999,"ambig"
1.7741,"30","48",-1042.441340461,"ambig"
1.3183,"30","48",-1042.441340461,"ambig"
2.3407,"30","48",-1042.441340461,"ambig"
1.373,"30","48",-1042.441340461,"ambig"
6.4429,"30","45",-2053.441340461,"unambig"
8.1764,"30","45",-2053.441340461,"unambig"
5.1176,"30","45",-2053.441340461,"unambig"
7.7234,"30","45",-2053.441340461,"unambig"
3.8694,"30","19",1957.558659539,"unambig"
5.0811,"30","19",1957.558659539,"unambig"
-0.056098,"30","19",1957.558659539,"unambig"
2.0841,"30","19",1957.558659539,"unambig"
6.5383,"30","49",1946.558659539,"unambig"
8.182,"30","49",1946.558659539,"unambig"
5.9394,"30","49",1946.558659539,"unambig"
8.067,"30","49",1946.558659539,"unambig"
-0.040671,"30","15",-1053.441340461,"ambig"
-2.8666,"30","15",-1053.441340461,"ambig"
2.171,"30","15",-1053.441340461,"ambig"
-0.72788,"30","15",-1053.441340461,"ambig"
1.8344,"30","30",-1943.441340461,"unambig"
0.9663,"30","30",-1943.441340461,"unambig"
0.52172,"30","30",-1943.441340461,"unambig"
1.5076,"30","30",-1943.441340461,"unambig"
3.3337,"30","39",957.558659539001,"ambig"
1.7306,"30","39",957.558659539001,"ambig"
4.2537,"30","39",957.558659539001,"ambig"
2.6591,"30","39",957.558659539001,"ambig"
2.3393,"30","14",-2042.441340461,"unambig"
0.33098,"30","14",-2042.441340461,"unambig"
3.5174,"30","14",-2042.441340461,"unambig"
2.2075,"30","14",-2042.441340461,"unambig"
0.76715,"30","10",-1053.441340461,"ambig"
8.2801,"30","10",-1053.441340461,"ambig"
-1.4333,"30","10",-1053.441340461,"ambig"
4.1204,"30","10",-1053.441340461,"ambig"
0.9663,"30","8",-1053.441340461,"ambig"
-0.35482,"30","8",-1053.441340461,"ambig"
-1.3253,"30","8",-1053.441340461,"ambig"
-1.2145,"30","8",-1053.441340461,"ambig"
-1.3365,"30","28",-954.441340460999,"ambig"
0.0084148,"30","28",-954.441340460999,"ambig"
-2.2846,"30","28",-954.441340460999,"ambig"
0.40391,"30","28",-954.441340460999,"ambig"
2.2776,"30","18",-1943.441340461,"unambig"
2.8596,"30","18",-1943.441340461,"unambig"
0.99435,"30","18",-1943.441340461,"unambig"
1.5736,"30","18",-1943.441340461,"unambig"
1.8583,"30","27",-954.441340460999,"ambig"
3.2495,"30","27",-954.441340460999,"ambig"
3.7979,"30","27",-954.441340460999,"ambig"
2.5903,"30","27",-954.441340460999,"ambig"
7.3026,"30","34",2045.558659539,"unambig"
13.316,"30","34",2045.558659539,"unambig"
5.7038,"30","34",2045.558659539,"unambig"
9.7135,"30","34",2045.558659539,"unambig"
-7.4331,"30","52",-1954.441340461,"unambig"
-8.5943,"30","52",-1954.441340461,"unambig"
-8.4961,"30","52",-1954.441340461,"unambig"
-9.7149,"30","52",-1954.441340461,"unambig"
2.1794,"30","45",2045.558659539,"unambig"
1.1444,"30","45",2045.558659539,"unambig"
-0.97611,"30","45",2045.558659539,"unambig"
-0.025244,"30","45",2045.558659539,"unambig"
-2.4487,"30","17",946.558659539001,"ambig"
-3.3477,"30","17",946.558659539001,"ambig"
-1.2917,"30","17",946.558659539001,"ambig"
-1.8569,"30","17",946.558659539001,"ambig"
0.453,"30","56",1946.558659539,"unambig"
0.83867,"30","56",1946.558659539,"unambig"
-0.61147,"30","56",1946.558659539,"unambig"
0.5694,"30","56",1946.558659539,"unambig"
-1.3884,"30","25",946.558659539001,"ambig"
-3.4697,"30","25",946.558659539001,"ambig"
1.8064,"30","25",946.558659539001,"ambig"
-0.18793,"30","25",946.558659539001,"ambig"
-4.7053,"30","11",-1053.441340461,"ambig"
0.98593,"30","11",-1053.441340461,"ambig"
-5.7459,"30","11",-1053.441340461,"ambig"
-2.0195,"30","11",-1053.441340461,"ambig"
0.16549,"30","47",1056.558659539,"ambig"
6.6673,"30","47",1056.558659539,"ambig"
1.4614,"30","47",1056.558659539,"ambig"
4.2396,"30","47",1056.558659539,"ambig"
2.4767,"30","51",1946.558659539,"unambig"
1.8765,"30","51",1946.558659539,"unambig"
2.4066,"30","51",1946.558659539,"unambig"
2.1093,"30","51",1946.558659539,"unambig"
-2.1626,"30","38",-943.441340460999,"ambig"
-1.6787,"30","38",-943.441340460999,"ambig"
-3.5805,"30","38",-943.441340460999,"ambig"
-3.1387,"30","38",-943.441340460999,"ambig"
1.0168,"30","50",-1954.441340461,"unambig"
0.30153,"30","50",-1954.441340461,"unambig"
-0.82184,"30","50",-1954.441340461,"unambig"
-0.26507,"30","50",-1954.441340461,"unambig"
1.8064,"30","4",-2042.441340461,"unambig"
-1.9214,"30","4",-2042.441340461,"unambig"
1.0645,"30","4",-2042.441340461,"unambig"
0.14866,"30","4",-2042.441340461,"unambig"
4.4949,"30","42",-943.441340460999,"ambig"
2.4838,"30","42",-943.441340460999,"ambig"
2.4725,"30","42",-943.441340460999,"ambig"
2.3786,"30","42",-943.441340460999,"ambig"
3.9718,"30","30",946.558659539001,"ambig"
4.9577,"30","30",946.558659539001,"ambig"
5.5888,"30","30",946.558659539001,"ambig"
6.6603,"30","30",946.558659539001,"ambig"
5.328,"30","57",1946.558659539,"unambig"
3.5707,"30","57",1946.558659539,"unambig"
4.9633,"30","57",1946.558659539,"unambig"
5.2312,"30","57",1946.558659539,"unambig"
-2.4978,"30","7",1045.558659539,"ambig"
-2.6142,"30","7",1045.558659539,"ambig"
-2.2453,"30","7",1045.558659539,"ambig"
-2.2425,"30","7",1045.558659539,"ambig"
2.7755,"30","34",-2053.441340461,"unambig"
-0.33238,"30","34",-2053.441340461,"unambig"
0.82044,"30","34",-2053.441340461,"unambig"
0.97191,"30","34",-2053.441340461,"unambig"
-4.9339,"30","14",1045.558659539,"ambig"
-4.3294,"30","14",1045.558659539,"ambig"
-7.0768,"30","14",1045.558659539,"ambig"
-4.8665,"30","14",1045.558659539,"ambig"
3.5987,"30","3",-2042.441340461,"unambig"
2.4375,"30","3",-2042.441340461,"unambig"
1.7264,"30","3",-2042.441340461,"unambig"
3.4921,"30","3",-2042.441340461,"unambig"
8.1329,"30","16",1957.558659539,"unambig"
8.6139,"30","16",1957.558659539,"unambig"
3.0938,"30","16",1957.558659539,"unambig"
6.3826,"30","16",1957.558659539,"unambig"
0.10098,"30","9",1045.558659539,"ambig"
-1.0126,"30","9",1045.558659539,"ambig"
-2.5328,"30","9",1045.558659539,"ambig"
-0.2861,"30","9",1045.558659539,"ambig"
6.6042,"30","8",-2042.441340461,"unambig"
4.8062,"30","8",-2042.441340461,"unambig"
5.1989,"30","8",-2042.441340461,"unambig"
4.76,"30","8",-2042.441340461,"unambig"
3.8077,"30","24",1957.558659539,"unambig"
1.7825,"30","24",1957.558659539,"unambig"
1.9368,"30","24",1957.558659539,"unambig"
2.9227,"30","24",1957.558659539,"unambig"
4.882,"30","22",-954.441340460999,"ambig"
7.5719,"30","22",-954.441340460999,"ambig"
3.7348,"30","22",-954.441340460999,"ambig"
6.2718,"30","22",-954.441340460999,"ambig"
-3.5244,"30","1",1045.558659539,"ambig"
-6.6827,"30","1",1045.558659539,"ambig"
-1.251,"30","1",1045.558659539,"ambig"
-4.767,"30","1",1045.558659539,"ambig"
0.57501,"30","58",1056.558659539,"ambig"
1.6465,"30","58",1056.558659539,"ambig"
0.82745,"30","58",1056.558659539,"ambig"
2.4866,"30","58",1056.558659539,"ambig"
0.5694,"30","55",1946.558659539,"unambig"
-1.3534,"30","55",1946.558659539,"unambig"
1.3954,"30","55",1946.558659539,"unambig"
-1.3281,"30","55",1946.558659539,"unambig"
-3.9409,"30","37",-943.441340460999,"ambig"
-6.5453,"30","37",-943.441340460999,"ambig"
-2.6254,"30","37",-943.441340460999,"ambig"
-4.3294,"30","37",-943.441340460999,"ambig"
-2.8498,"30","21",946.558659539001,"ambig"
-4.8076,"30","21",946.558659539001,"ambig"
-1.6409,"30","21",946.558659539001,"ambig"
-3.0461,"30","21",946.558659539001,"ambig"
-4.2298,"30","36",-943.441340460999,"ambig"
-0.31836,"30","36",-943.441340460999,"ambig"
-0.86111,"30","36",-943.441340460999,"ambig"
-1.9929,"30","36",-943.441340460999,"ambig"
8.9239,"30","5",1045.558659539,"ambig"
13.664,"30","5",1045.558659539,"ambig"
5.8511,"30","5",1045.558659539,"ambig"
10.54,"30","5",1045.558659539,"ambig"
6.2662,"30","32",-943.441340460999,"ambig"
9.4694,"30","32",-943.441340460999,"ambig"
4.3042,"30","32",-943.441340460999,"ambig"
8.3881,"30","32",-943.441340460999,"ambig"
4.4696,"30","59",-1954.441340461,"unambig"
2.2229,"30","59",-1954.441340461,"unambig"
2.934,"30","59",-1954.441340461,"unambig"
2.2145,"30","59",-1954.441340461,"unambig"
-3.8666,"30","41",957.558659539001,"ambig"
-7.4611,"30","41",957.558659539001,"ambig"
-1.8751,"30","41",957.558659539001,"ambig"
-5.0503,"30","41",957.558659539001,"ambig"
6.4177,"30","54",1946.558659539,"unambig"
5.715,"30","54",1946.558659539,"unambig"
2.9255,"30","54",1946.558659539,"unambig"
5.1681,"30","54",1946.558659539,"unambig"
3.199,"30","7",-1053.441340461,"ambig"
5.7908,"30","7",-1053.441340461,"ambig"
3.5931,"30","7",-1053.441340461,"ambig"
4.9409,"30","7",-1053.441340461,"ambig"
8.095,"30","47",-1954.441340461,"unambig"
7.6448,"30","47",-1954.441340461,"unambig"
6.262,"30","47",-1954.441340461,"unambig"
7.6112,"30","47",-1954.441340461,"unambig"
-0.44037,"30","46",-1954.441340461,"unambig"
-2.4235,"30","46",-1954.441340461,"unambig"
-0.75452,"30","46",-1954.441340461,"unambig"
-3.3112,"30","46",-1954.441340461,"unambig"
9.1637,"30","44",-943.441340460999,"ambig"
11.531,"30","44",-943.441340460999,"ambig"
4.9773,"30","44",-943.441340460999,"ambig"
8.7401,"30","44",-943.441340460999,"ambig"
-3.9886,"30","27",1957.558659539,"unambig"
-10.255,"30","27",1957.558659539,"unambig"
-2.1009,"30","27",1957.558659539,"unambig"
-5.1653,"30","27",1957.558659539,"unambig"
4.3771,"30","15",-2042.441340461,"unambig"
1.4978,"30","15",-2042.441340461,"unambig"
4.2817,"30","15",-2042.441340461,"unambig"
3.5174,"30","15",-2042.441340461,"unambig"
4.6912,"30","21",1957.558659539,"unambig"
4.7361,"30","21",1957.558659539,"unambig"
5.7164,"30","21",1957.558659539,"unambig"
5.1849,"30","21",1957.558659539,"unambig"
4.4767,"30","60",-1042.441340461,"ambig"
4.1387,"30","60",-1042.441340461,"ambig"
1.9003,"30","60",-1042.441340461,"ambig"
3.2074,"30","60",-1042.441340461,"ambig"
4.9184,"30","1",-2042.441340461,"unambig"
5.9647,"30","1",-2042.441340461,"unambig"
3.1864,"30","1",-2042.441340461,"unambig"
5.2466,"30","1",-2042.441340461,"unambig"
-0.34501,"30","53",1056.558659539,"ambig"
0.49928,"30","53",1056.558659539,"ambig"
-0.56659,"30","53",1056.558659539,"ambig"
0.36745,"30","53",1056.558659539,"ambig"
0.78678,"30","55",-1954.441340461,"unambig"
1.9831,"30","55",-1954.441340461,"unambig"
-1.5413,"30","55",-1954.441340461,"unambig"
0.2861,"30","55",-1954.441340461,"unambig"
4.1415,"30","42",2045.558659539,"unambig"
4.4079,"30","42",2045.558659539,"unambig"
5.687,"30","42",2045.558659539,"unambig"
4.659,"30","42",2045.558659539,"unambig"
3.7179,"30","2",-1053.441340461,"ambig"
5.8749,"30","2",-1053.441340461,"ambig"
2.6436,"30","2",-1053.441340461,"ambig"
4.9633,"30","2",-1053.441340461,"ambig"
0.40251,"30","13",2056.558659539,"unambig"
0.15427,"30","13",2056.558659539,"unambig"
3.4122,"30","13",2056.558659539,"unambig"
0.48946,"30","13",2056.558659539,"unambig"
-2.2019,"30","43",-943.441340460999,"ambig"
-4.3617,"30","43",-943.441340460999,"ambig"
-3.1401,"30","43",-943.441340460999,"ambig"
-5.4528,"30","43",-943.441340460999,"ambig"
2.5819,"30","12",1045.558659539,"ambig"
1.0757,"30","12",1045.558659539,"ambig"
-0.026647,"30","12",1045.558659539,"ambig"
0.065916,"30","12",1045.558659539,"ambig"
-3.5735,"30","3",1045.558659539,"ambig"
-1.0883,"30","3",1045.558659539,"ambig"
-1.467,"30","3",1045.558659539,"ambig"
-0.96489,"30","3",1045.558659539,"ambig"
2.2762,"30","40",2045.558659539,"unambig"
2.6871,"30","40",2045.558659539,"unambig"
-0.5722,"30","40",2045.558659539,"unambig"
2.7124,"30","40",2045.558659539,"unambig"
6.7767,"30","52",-1042.441340461,"ambig"
8.116,"30","52",-1042.441340461,"ambig"
4.5762,"30","52",-1042.441340461,"ambig"
6.3616,"30","52",-1042.441340461,"ambig"
2.7839,"30","54",-1954.441340461,"unambig"
3.2677,"30","54",-1954.441340461,"unambig"
0.37305,"30","54",-1954.441340461,"unambig"
3.0518,"30","54",-1954.441340461,"unambig"
-0.89477,"30","22",946.558659539001,"ambig"
-0.29031,"30","22",946.558659539001,"ambig"
-3.1107,"30","22",946.558659539001,"ambig"
-2.136,"30","22",946.558659539001,"ambig"
-1.6731,"30","36",957.558659539001,"ambig"
-2.8708,"30","36",957.558659539001,"ambig"
-2.2944,"30","36",957.558659539001,"ambig"
-4.0096,"30","36",957.558659539001,"ambig"
7.5873,"30","51",-1954.441340461,"unambig"
10.646,"30","51",-1954.441340461,"unambig"
3.4374,"30","51",-1954.441340461,"unambig"
7.3068,"30","51",-1954.441340461,"unambig"
5.5089,"30","4",2056.558659539,"unambig"
3.8357,"30","4",2056.558659539,"unambig"
2.9872,"30","4",2056.558659539,"unambig"
3.5286,"30","4",2056.558659539,"unambig"
1.7769,"30","24",-1943.441340461,"unambig"
1.1528,"30","24",-1943.441340461,"unambig"
3.5833,"30","24",-1943.441340461,"unambig"
1.0827,"30","24",-1943.441340461,"unambig"
1.8527,"30","29",-1943.441340461,"unambig"
4.8104,"30","29",-1943.441340461,"unambig"
1.0336,"30","29",-1943.441340461,"unambig"
1.9831,"30","29",-1943.441340461,"unambig"
2.5357,"30","6",-2042.441340461,"unambig"
0.77837,"30","6",-2042.441340461,"unambig"
5.2228,"30","6",-2042.441340461,"unambig"
3.3294,"30","6",-2042.441340461,"unambig"
1.2047,"30","26",946.558659539001,"ambig"
0.98733,"30","26",946.558659539001,"ambig"
1.7853,"30","26",946.558659539001,"ambig"
0.70263,"30","26",946.558659539001,"ambig"
0.23702,"30","50",1056.558659539,"ambig"
-2.725,"30","50",1056.558659539,"ambig"
0.9677,"30","50",1056.558659539,"ambig"
-1.0673,"30","50",1056.558659539,"ambig"
-4.9872,"30","2",1045.558659539,"ambig"
-7.0474,"30","2",1045.558659539,"ambig"
-8.2675,"30","2",1045.558659539,"ambig"
-8.8117,"30","2",1045.558659539,"ambig"
11.855,"30","11",-943.441340460999,"ambig"
13.677,"30","11",-943.441340460999,"ambig"
5.8553,"30","11",-943.441340460999,"ambig"
12.307,"30","11",-943.441340460999,"ambig"
9.9042,"30","32",-1053.441340461,"ambig"
8.2689,"30","32",-1053.441340461,"ambig"
8.1595,"30","32",-1053.441340461,"ambig"
6.6224,"30","32",-1053.441340461,"ambig"
3.4024,"30","43",1957.558659539,"unambig"
-5.6393,"30","43",1957.558659539,"unambig"
1.4642,"30","43",1957.558659539,"unambig"
-2.9339,"30","43",1957.558659539,"unambig"
5.5734,"30","54",946.558659539001,"ambig"
0.82886,"30","54",946.558659539001,"ambig"
2.3393,"30","54",946.558659539001,"ambig"
1.8681,"30","54",946.558659539001,"ambig"
-2.2566,"30","34",1957.558659539,"unambig"
-5.8328,"30","34",1957.558659539,"unambig"
-5.5299,"30","34",1957.558659539,"unambig"
-4.3042,"30","34",1957.558659539,"unambig"
4.5061,"30","30",2045.558659539,"unambig"
5.1344,"30","30",2045.558659539,"unambig"
2.0167,"30","30",2045.558659539,"unambig"
3.5468,"30","30",2045.558659539,"unambig"
4.6646,"30","44",1957.558659539,"unambig"
-1.007,"30","44",1957.558659539,"unambig"
0.29732,"30","44",1957.558659539,"unambig"
-0.32677,"30","44",1957.558659539,"unambig"
5.2691,"30","33",1957.558659539,"unambig"
0.31555,"30","33",1957.558659539,"unambig"
7.656,"30","33",1957.558659539,"unambig"
7.5396,"30","33",1957.558659539,"unambig"
1.7236,"30","23",2045.558659539,"unambig"
3.6366,"30","23",2045.558659539,"unambig"
0.798,"30","23",2045.558659539,"unambig"
3.7081,"30","23",2045.558659539,"unambig"
4.2424,"30","25",-1042.441340461,"ambig"
3.4318,"30","25",-1042.441340461,"ambig"
2.53,"30","25",-1042.441340461,"ambig"
4.3911,"30","25",-1042.441340461,"ambig"
2.7278,"30","6",-1954.441340461,"unambig"
6.1316,"30","6",-1954.441340461,"unambig"
3.0167,"30","6",-1954.441340461,"unambig"
4.3238,"30","6",-1954.441340461,"unambig"
-1.2945,"30","41",1045.558659539,"ambig"
-0.91721,"30","41",1045.558659539,"ambig"
-1.3155,"30","41",1045.558659539,"ambig"
-1.1837,"30","41",1045.558659539,"ambig"
4.5229,"30","40",-1053.441340461,"ambig"
-0.17952,"30","40",-1053.441340461,"ambig"
2.9255,"30","40",-1053.441340461,"ambig"
3.3322,"30","40",-1053.441340461,"ambig"
1.5637,"30","35",1045.558659539,"ambig"
4.8175,"30","35",1045.558659539,"ambig"
1.5876,"30","35",1045.558659539,"ambig"
4.6786,"30","35",1045.558659539,"ambig"
11.775,"30","56",-2042.441340461,"unambig"
12.786,"30","56",-2042.441340461,"unambig"
8.7275,"30","56",-2042.441340461,"unambig"
11.309,"30","56",-2042.441340461,"unambig"
5.3223,"30","22",-1042.441340461,"ambig"
5.6365,"30","22",-1042.441340461,"ambig"
2.5427,"30","22",-1042.441340461,"ambig"
5.4892,"30","22",-1042.441340461,"ambig"
8.2142,"30","60",-2042.441340461,"unambig"
2.2327,"30","60",-2042.441340461,"unambig"
3.7011,"30","60",-2042.441340461,"unambig"
4.3939,"30","60",-2042.441340461,"unambig"
5.8146,"30","12",1946.558659539,"unambig"
3.8329,"30","12",1946.558659539,"unambig"
5.457,"30","12",1946.558659539,"unambig"
7.1399,"30","12",1946.558659539,"unambig"
11.546,"30","8",1946.558659539,"unambig"
8.3727,"30","8",1946.558659539,"unambig"
8.9856,"30","8",1946.558659539,"unambig"
11.838,"30","8",1946.558659539,"unambig"
1.9691,"30","7",-943.441340460999,"ambig"
3.1191,"30","7",-943.441340460999,"ambig"
1.1823,"30","7",-943.441340460999,"ambig"
2.8736,"30","7",-943.441340460999,"ambig"
-0.2847,"30","55",2056.558659539,"unambig"
2.2257,"30","55",2056.558659539,"unambig"
0.29171,"30","55",2056.558659539,"unambig"
1.1809,"30","55",2056.558659539,"unambig"
-8.2451,"30","43",-1043.441340461,"ambig"
-14.248,"30","43",-1043.441340461,"ambig"
-7.2311,"30","43",-1043.441340461,"ambig"
-13.145,"30","43",-1043.441340461,"ambig"
-0.033659,"30","16",-1042.441340461,"ambig"
-0.94666,"30","16",-1042.441340461,"ambig"
5.0026,"30","16",-1042.441340461,"ambig"
3.4585,"30","16",-1042.441340461,"ambig"
-0.7433,"30","29",-1042.441340461,"ambig"
-2.251,"30","29",-1042.441340461,"ambig"
-1.495,"30","29",-1042.441340461,"ambig"
-4.0223,"30","29",-1042.441340461,"ambig"
8.9197,"30","25",-2053.441340461,"unambig"
2.8288,"30","25",-2053.441340461,"unambig"
4.2859,"30","25",-2053.441340461,"unambig"
5.6253,"30","25",-2053.441340461,"unambig"
-0.22299,"30","19",-2043.441340461,"unambig"
-0.42775,"30","19",-2043.441340461,"unambig"
-2.272,"30","19",-2043.441340461,"unambig"
-3.1177,"30","19",-2043.441340461,"unambig"
4.5201,"30","41",1957.558659539,"unambig"
3.7334,"30","41",1957.558659539,"unambig"
1.5525,"30","41",1957.558659539,"unambig"
4.9829,"30","41",1957.558659539,"unambig"
-3.889,"30","30",1056.558659539,"ambig"
-3.0139,"30","30",1056.558659539,"ambig"
-1.7503,"30","30",1056.558659539,"ambig"
-1.7166,"30","30",1056.558659539,"ambig"
3.9648,"30","37",-1053.441340461,"ambig"
3.8259,"30","37",-1053.441340461,"ambig"
4.471,"30","37",-1053.441340461,"ambig"
4.5047,"30","37",-1053.441340461,"ambig"
2.0616,"30","14",-1954.441340461,"unambig"
3.0882,"30","14",-1954.441340461,"unambig"
3.8301,"30","14",-1954.441340461,"unambig"
3.3701,"30","14",-1954.441340461,"unambig"
-4.8876,"30","15",-943.441340460999,"ambig"
-8.2928,"30","15",-943.441340460999,"ambig"
-3.659,"30","15",-943.441340460999,"ambig"
-7.5621,"30","15",-943.441340460999,"ambig"
9.8705,"30","53",946.558659539001,"ambig"
3.8161,"30","53",946.558659539001,"ambig"
7.5298,"30","53",946.558659539001,"ambig"
6.5916,"30","53",946.558659539001,"ambig"
-2.7951,"30","52",2056.558659539,"unambig"
-4.4472,"30","52",2056.558659539,"unambig"
-5.2494,"30","52",2056.558659539,"unambig"
-5.1611,"30","52",2056.558659539,"unambig"
1.5595,"30","26",1056.558659539,"ambig"
-0.01683,"30","26",1056.558659539,"ambig"
-1.3772,"30","26",1056.558659539,"ambig"
0.66336,"30","26",1056.558659539,"ambig"
5.4836,"30","22",-2053.441340461,"unambig"
5.7767,"30","22",-2053.441340461,"unambig"
4.45,"30","22",-2053.441340461,"unambig"
5.464,"30","22",-2053.441340461,"unambig"
-0.35482,"30","29",2045.558659539,"unambig"
-1.6816,"30","29",2045.558659539,"unambig"
-3.4458,"30","29",2045.558659539,"unambig"
-1.7292,"30","29",2045.558659539,"unambig"
2.9199,"30","6",957.558659539001,"ambig"
1.575,"30","6",957.558659539001,"ambig"
3.659,"30","6",957.558659539001,"ambig"
3.1233,"30","6",957.558659539001,"ambig"
0.7994,"30","51",946.558659539001,"ambig"
-2.1359,"30","51",946.558659539001,"ambig"
1.6745,"30","51",946.558659539001,"ambig"
0.14586,"30","51",946.558659539001,"ambig"
1.9873,"30","57",946.558659539001,"ambig"
3.2972,"30","57",946.558659539001,"ambig"
2.9115,"30","57",946.558659539001,"ambig"
3.7179,"30","57",946.558659539001,"ambig"
4.0026,"30","33",-1053.441340461,"ambig"
0.40671,"30","33",-1053.441340461,"ambig"
2.3646,"30","33",-1053.441340461,"ambig"
2.3351,"30","33",-1053.441340461,"ambig"
-0.9691,"30","21",1056.558659539,"ambig"
1.1612,"30","21",1056.558659539,"ambig"
-0.1683,"30","21",1056.558659539,"ambig"
2.4164,"30","21",1056.558659539,"ambig"
4.4907,"30","7",1946.558659539,"unambig"
4.5552,"30","7",1946.558659539,"unambig"
3.1822,"30","7",1946.558659539,"unambig"
2.8933,"30","7",1946.558659539,"unambig"
-2.171,"30","13",-943.441340460999,"ambig"
-5.8889,"30","13",-943.441340460999,"ambig"
-4.6057,"30","13",-943.441340460999,"ambig"
-4.4612,"30","13",-943.441340460999,"ambig"
3.2551,"30","46",946.558659539001,"ambig"
4.6506,"30","46",946.558659539001,"ambig"
2.5791,"30","46",946.558659539001,"ambig"
4.9437,"30","46",946.558659539001,"ambig"
6.4457,"30","55",-954.441340460999,"ambig"
6.5425,"30","55",-954.441340460999,"ambig"
1.0617,"30","55",-954.441340460999,"ambig"
5.4051,"30","55",-954.441340460999,"ambig"
-3.307,"30","56",-954.441340460999,"ambig"
-0.84568,"30","56",-954.441340460999,"ambig"
-4.2775,"30","56",-954.441340460999,"ambig"
-4.0826,"30","56",-954.441340460999,"ambig"
8.6055,"30","34",1045.558659539,"ambig"
11.911,"30","34",1045.558659539,"ambig"
6.4639,"30","34",1045.558659539,"ambig"
12.092,"30","34",1045.558659539,"ambig"
2.6072,"30","36",-1943.441340461,"unambig"
2.9115,"30","36",-1943.441340461,"unambig"
1.9578,"30","36",-1943.441340461,"unambig"
0.37866,"30","36",-1943.441340461,"unambig"
4.2985,"30","26",-2053.441340461,"unambig"
3.0321,"30","26",-2053.441340461,"unambig"
3.2004,"30","26",-2053.441340461,"unambig"
4.0307,"30","26",-2053.441340461,"unambig"
0.6269,"30","60",2056.558659539,"unambig"
